filename,anno_id,category,gt_text,ocr_text,similarity,timestamp
CB00119_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,12,table_caption,표 2. 주요 주주 및 계열회사,표 2 주요 주주 및 계열회사,0.9696969696969697,1773889346.0171719
CB00119_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,14,table_footnote,"*출처: 3분기 공시자료(2021), 최대주주변경 공시(2022), NICE평가정보(주) 재구성",*출처: 3분기 공시자료(2027)   최대주주변경 공시(2022)   NICE평가정보(주) 재구성,0.9259259259259259,1773889346.0628932
CB00119_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,15,page_number,3,3,1.0,1773889346.0754676
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,1,header,수성이노베이션(084180),수성이노베이선(084180),0.9333333333333333,1773889346.1510947
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,2,text_block,"물류 산업의 특성을 고려한 다양한 제품 기술을 확보하고 있으며, 현재는 매연이 없고, 소음 감소 등의 친환경 기술을 위해 연구개발을 지속하고 있다. 특히, 생산성 향상 및 내구성 확보 를 위한 개발을 중점 추진하며 제품의 신뢰성 향상에 힘쓰고 있다.","물류 산업의 특성올 고려한 다양한 제품   기술을 확보하고 있으면, 현재는 매연이 없고   소음 감소   등의 친환경 기술을 위해 연구개발올   지속하고 있다. 특히 , 생산성 향상  및 내구성 확보 틀 위한   개발을 중점   추진하다 제품의   신회성 향상에 힘쓰고 있다:",0.89419795221843,1773889346.3876157
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,3,text_block,■ 주요 연혁,주요 연혀,0.6666666666666667,1773889346.4026022
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,4,text_block,"동사는 1970년 개인기업으로 설립되어 물류 운반장비 제조 기업으로서의 입지를 확보하며 시 장에 참여하고 있다. 공인기관으로부터 ISO 9001, 기업혁신형 중소기업, 벤처기업 등의 인증 을 획득하여 품질, 환경경영체제를 인정받고 있으며, 한국산업기술진흥협회로부터 인가받은 기 업부설연구소를 2001년부터 운영하며 꾸준히 기술 개발을 수행 중이다. 다수의 제품 라인업과 신뢰성 높은 장비를 제조하며 목표 시장을 선도하고 있다.","동사는   1970년 개인기업으로 설립 되어 물류 운반장비 제조  기업으로서의 입지름 확보하여 시 장에 참여하고 있다. 공인기관으로부터 ISO 9001,  기업학신형 중소기업 , 벤처기업 등의 인종 올   확득하여 품질    환경경영체제틀 인정받고  있으며   한국산업기술진홍협 회로부터 인가받은 기 업부설연구소홀   2001년부터 운영하다 꾸준히 기술   개발을   수행  중이다. 다수의 제품  라인업과 신회성   높은   장비름 제조하여 목표 시장올   선도하고 있다.",0.882703777335984,1773889346.7352164
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,5,table_caption,표 3. 주요 연혁,표 3. 주요 연o,0.9,1773889346.7676976
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,7,table_footnote,"*출처: 동사 홈페이지(2022), 3분기 공시자료(2021), NICE평가정보(주) 재구성",*출처: 동사 흉페이지(2022)   3분기 공시자료(2027) NICE평가정보(주)   재구성,0.9038461538461539,1773889346.8071735
CB00119_00006_04_기업보고서_기술분석보고서_기술분석_기계·장비_수성이노베이션(072770)_물류 운반장비 선도기업으로 안정적인 매출 시현 전망_NICE평가정보.json,8,page_number,5,5,1.0,1773889346.8199768
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,1,header,기술분석 2022-186,기술분석 2022-186,1.0,1773889346.896607
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,2,header,이 보고서는 코스닥 기업에 대한 투자정보 확충을 위해 발간한 보고서입니다.,이 보고서는 코스다 기업에 대한 투자정보 확충을 위해 발간한 보고서입니다.,0.975609756097561,1773889346.9360223
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,3,header,2022.03.31,2022.03.31,1.0,1773889346.9523454
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,4,text_block,기술분석보고서,기술분석보고서,1.0,1773889346.9716
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,6,text_block,YouTube,Youlube,0.8571428571428572,1773889346.9879725
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,7,title,에쎈테크(043340),에센테크(043340),0.9166666666666666,1773889347.0212445
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,8,text_block,기계·장비,기계-장비,0.8,1773889347.0393322
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,10,text_block,요 약,요약,0.8,1773889347.052133
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,11,text_block,기업현황,기업현황,1.0,1773889347.0657554
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,12,text_block,재무분석,재무분석,1.0,1773889347.079337
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,13,text_block,주요 변동사항 및 전망,주요 변동사항 및 전망,1.0,1773889347.098148
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,14,text_block,작 성 기 관,작 성기관,0.8333333333333334,1773889347.112789
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,15,text_block,NICE평가정보(주),NICE평가정보(주),1.0,1773889347.1291938
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,16,text_block,작 성 자,작 성 자,1.0,1773889347.1435125
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,17,text_block,김유진 전문연구원,김유진 전문연구원,1.0,1773889347.1625633
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,18,text_block,"■ 본 보고서는 「코스닥 시장 활성화를 통한 자본시장 혁신방안」의 일환으로 코스닥 기업에 대 한 투자정보 확충을 위해, 한국거래소와 한국예탁결제원의 후원을 받아 한국IR협의회가 기술 신용평가기관에 발주하여 작성한 것입니다. ■ 본 보고서는 투자 의사결정을 위한 참고용으로만 제공되는 것이므로, 투자자 자신의 판단과 책임하에 종목선택이나 투자시기에 대한 최종 결정을 하시기 바랍니다. 따라서 본 보고서를 활용한 어떠한 의사결정에 대해서도 본회와 작성기관은 일체의 책임을 지지 않습니다. ■ 본 보고서의 요약영상은 유튜브로도 시청 가능하며, 영상편집 일정에 따라 현재 시점에서 미 게재 상태일 수 있습니다. ■ 카카오톡에서 ""한국IR협의회"" 채널을 추가하시면 매주 보고서 발간 소식을 안내 받으실 수 있습니다. ■ 본 보고서에 대한 자세한 문의는 작성기관(TEL.02-2124-6822)으로 연락주시기 바랍니다.","본 보고서는 [코스닥 시장 활성화틀 통한   자본시장  현신방안 _의 일환으로 코스닥 기업에 대 한 투자정보 확충올 위해, 한국거래소와   한국예탁결제원의 후원올 받아 한국R협의회가 기술 신용평가기관에 발주하여 작성한 것입니다. 본 보고서는 투자   의사결정올 위한   참고용으로만   제공되는 것이므로 투자자   자신의 판단과 책임하에   종목선택이나   투자시기에   대한 최종   결정올 하시기 바람니다. 따라서 본 보고서클 활용하 어떠한 의사결정에 대해서도 본회와 작성기관은 일체의  책임올 지지 않습니다. 본 보고서의 요약영상은 유튜브로도 시청 가능하다, 영상편집 일정에  따라 현재 시점에서 미 계재 상태일 수 있습니다. 카카오특에서 '한국R협의회' 채널올 추가하시면 매주 보고서 발간 소식올 안내 받으실 수 있습니다. 본 보고서에 대한 자세한 문의는 작성기관(7EL.02-2724-6822)으로 연락주시기 바람니다.",0.9114754098360656,1773889347.7949822
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,20,text_block,한국IR협의회,한국lR협의회,0.8571428571428572,1773889347.8135052
CB00120_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,21,text_block,요약 영상 보러가기,요약 영상 보러가기,1.0,1773889347.8352773
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,1,header,에쎈테크(043340),에센터 크(043340),0.8,1773889347.917805
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,2,title,I. 기업현황,I . 기업현황,0.9333333333333333,1773889347.9355369
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,3,text_block,독자적인 기술력 기반으로 국내 시장점유율 1위 기업,독자적인 기술력 기반으로 국내 시장점유울 1위 기업,0.9642857142857143,1773889347.998456
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,4,text_block,"소재에서 단조, 가공, 조립 등 일관된 연속 생산 체제를 갖추고 있어 우수한 품질 및 원가경쟁 력을 보유하고 있고, 이를 바탕으로 LPG 용기용 밸브의 국내 시장점유율 1위를 차지하고 있 다.","소재에서 단조, 가공 조립 등 일관원 연속 생산   체제틀 갖추고 있어 우수한   품질 및 원가경쟁 력올 보유하고  잇고   이틀 바탕으로 LPG 용기용 벌브의 국내 시장점유울 1위틀 차지하고 잎 다",0.8715596330275229,1773889348.2165632
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,5,text_block,■ 개요 및 사업 현황,개요 및 사업 현황,0.9090909090909091,1773889348.2373676
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,6,text_block,"동사는 산업용 밸브 및 피팅류 제조를 목적으로 1985년 11월 설립되어 2000년 8월 코스닥 시장에 상장되었다. LPG 용기용 밸브를 포함하여 냉공조용 밸브, 배관용 볼 밸브, 피팅류 등 다양한 제품군에 대한 제조기술력을 보유하고 있다. 주요 고객사는 SK가스, E1, 귀뚜라미 등 국내 에너지 기업과 파커 하니핀, 하니웰, 마루야마 등 글로벌 기업이 있다.","동사는   산업용 벌부 및 피팅류 제조틀 목적으로 1985년 11월 설립되어 2OOO년 8월 코스다 시장에 상장되없다 . LPG  용기용 벌브률 포함하여 냉공조용   벌부   배관용   볼   벌부   피팅류 등 다양한   제품군에 대한   제조기술력올 보유하고   있다   주요 고객사는  SK가스  EL , 귀두라미 등 국내   에너지   기업과   파커   하니편    하니월 ,  마루아마 등 글로벌 기업이 있다.",0.8100686498855836,1773889348.521308
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,7,text_block,"매출 비중은 2021년 3분기 기준 금형의 설계부터 단조, 가공, 조립까지 일괄 수행하여 납품하 는 완제품의 비중이 67.1%로 가장 높고, 내수 및 수출 비중은 각각 70.3%, 29.7%로 작년 동기 대비 큰 변동은 없는 것으로 확인된다.","매출   비중은  2021년 3분기 기준   금형의 설계부터 단조   가공, 조립까지 일굴  수행하여 납품하 논 완제품의 비중이 67.19로   가장   높고   내수 및 수출   비중은 각각 70.39, 29.79로 작년 동기   대비 근 변동은 없는 것으로  확인된다.",0.8850174216027875,1773889348.7076983
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,8,table_caption,표 1. 주요 사업 현황(단위: 백 만원),표 1. 주요 사업 현황(단위: 백 만원),1.0,1773889348.7327068
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,10,table_footnote,"*출처: 3분기 공시자료(2021), NICE평가정보(주) 재구성",*출처: 3분기 공시자료(2027)   NICE평가정보(주)   재구성,0.9066666666666666,1773889348.7661464
CB00120_00004_04_기업보고서_기술분석보고서_기술분석_기계·장비_에쎈테크(043340)_신제품 개발을 통한 황동 밸브 산업 선도_NICE평가정보.json,11,page_number,3,3,1.0,1773889348.7788827
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,1,header,기술분석 2022-297,기술분석 2022-297,1.0,1773889348.8550143
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,2,header,이 보고서는 코스닥 기업에 대한 투자정보 확충을 위해 발간한 보고서입니다.,이 보고서는 코스닥 기업에 대한 투자정보 확충을 위해 발간한 보고서입니다.,1.0,1773889348.897554
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,3,header,2022.05.26.,2022.05.26,0.9523809523809523,1773889348.913201
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,4,text_block,기술분석보고서,기술분석보고서,1.0,1773889348.9298925
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,6,text_block,YouTube 요약 영상 보러가기,Youlube 요약 영상 보러가기,0.9444444444444444,1773889348.9514973
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,8,title,에이피티씨 (089970),에이피디씨(089970),0.8888888888888888,1773889348.9923162
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,9,text_block,기계 ·장비,기계 장비,0.9090909090909091,1773889349.009877
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,10,text_block,요 약,요 약,1.0,1773889349.022717
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,11,text_block,기업현황,기업현황,1.0,1773889349.0362036
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,12,text_block,재무분석,재무분석,1.0,1773889349.0498679
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,13,text_block,주요 변동사항 및 전망,주요 변동사항 및 전망,1.0,1773889349.0697167
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,14,text_block,작 성 기 관,작 성기관,0.8333333333333334,1773889349.0840836
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,15,text_block,(주)NICE디앤비,주)시CE디언비,0.6666666666666667,1773889349.100439
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,16,text_block,작 성 자,작 성 자,1.0,1773889349.1145592
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,17,text_block,유수현 연구원,유수현 연구원,1.0,1773889349.1304214
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,18,text_block,"■ 본 보고서는 「코스닥 시장 활성화를 통한 자본시장 혁신방안」의 일환으로 코스닥 기업에 대한 투자정보 확충을 위해, 한국거래소와 한국예탁결제원의 후원을 받아 한국IR협의회가 기술신용 평가기관에 발주하여 작성한 것입니다. ■ 본 보고서는 투자 의사결정을 위한 참고용으로만 제공되는 것이므로, 투자자 자신의 판단과 책임하에 종목선택이나 투자시기에 대한 최종 결정을 하시기 바랍니다. 따라서 본 보고서를 활용한 어떠한 의사결정에 대해서도 본회와 작성기관은 일체의 책임을 지지 않습니다. ■ 본 보고서는 '20.07.09에 발간된 동 기업의 기술분석보고서에 대한 연계보고서입니다. ■ 본 보고서의 요약영상은 유튜브로도 시청 가능하며, 영상편집 일정에 따라 현재 시점에서 미게재 상태일 수 있습니다. ■ 카카오톡에서 ""한국IR협의회"" 채널을 추가하시면 매주 보고서 발간 소식을 안내 받으실 수 있습니다. ■ 본 보고서에 대한 자세한 문의는 작성기관(TEL:02-2122-1300)로 연락하여 주시기 바랍니다.","본 보고서는  ' 코스닥 시장 활성화틀 통한 자본시장 희신방안의 일환으로 코스닥 기업에 대한 투자정보 확출충올 위해, 한국거래소와   한국예탁결제원의 후원올 받아 한국R현의회가 기술신용 평가기관에 발주하여 작성한 것입니다. 본 보고서는   투자   의사결정올 위한   참고용으로만   제공되논   것이므로 투자자   자신의 판단과 책임하에   종목선택이나   투자시기에 대한 최종   결정올  하시기 바람니다. 따라서 본 보고서클 활용한 어떠한 의사결정에 대해서도 본회와 작성기관은 일체의   책임올 지지 않습니다. 본 보고서는 '20.07.09에 발간된 동 기업의 기술분석보고서에 대한 연계보고서입니다. 본 보고서의 요약영상은  유튜브로도   시청 가능하다, 영상편집 일정에 따라   현재  시점에서 미계재 상태일 수 있습니다. 카카오특에서 '한국R협의회' 채널올   추가하시면 매주 보고서 발간 소식올 안내 받으실 수 있습니다. 본 보고서에 대한 자세한 문의는 작성기관(TEL.02-2122-1300)로 연락하여 주시기 바람니다:",0.9083820662768032,1773889349.828205
CB00121_00001_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,20,text_block,한국IR협의회,한국|R협의회,0.8571428571428572,1773889349.845602
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,1,header,에이피티씨(089970),에이피티씨(089970),1.0,1773889349.9330728
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,2,title,에이피티씨[089970],에이피E)IIO8997O),0.5185185185185186,1773889349.9647841
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,3,text_block,반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업,반도체 시장의 훈풍올 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업,0.975609756097561,1773889350.0393488
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,6,text_block,■ 순수 국내기술 기반의 반도체 건식 식각장비 전문기업,순수 국내기술 기반의 반도체 건식 식각장비 전문기업,0.9655172413793104,1773889350.087762
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,7,text_block,"에이피티씨 (이하 동사)는 반도체 제조 공정 중에서 식각(Etching)공정에 필요한 식각장비를 전문으로 제조 및 판매하는 기업이다. 특히, 자체 플라즈마 소스(Plasma Source) 기술을 기반으로 하는 건식 식각장비 (Dry Etcher)를 주력제품으로 하고 있으며, SK하이닉스(주) 등 반도체 제조업체에 제품을 공급하여 매출을 시현하고 있다.","에이피티씨 (이하 동사) 눈 반도체 제조 공정 중에서 식각 (Etching) 공정에 필요한 식각장비틀 전문으로 제조 및 판매하는 기업이다. 특히, 자체 플라즈마 소스 (Plasma Source) 기술을 기반으로 하는 건식 식각장비 (Dry Etcher) 틀 주력제품으로 하고 있으며, SK하이넉스쥐 등 반도체 제조업 체에 제품올   공급하여   매출을   시현하고 있다.",0.9356435643564356,1773889350.3782198
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,8,text_block,■ 반도체 수요 증가로 인한 동사 매출 증대,반도체 수요 증가로 인한 동사 매출 중대,0.9130434782608696,1773889350.4173121
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,9,text_block,"전자제품의 고기능화, IT 인프라 확충, 전기자동차의 대중화 등의 영향으로 반도체 수요가 폭발적으로 증가하였다. 이에 따라 한때 침체기를 겪었던 반도체 시장의 반등이 시작되었고, 반도체 식각장비 시장도 낙수효과를 받고 있다. 또한, 반도체의 고집적화 추세에 미세 공정이 가능한 동사의 플라즈마 건식 식각장비에 대한 수요 증가 및 추가 공정개발에 따라 동사의 매출이 2019년 593.3억 원에서 2020년 930.3억 원, 2021년 1,780.5억 원으로 증가하는 등 매출 외형 성장을 이루어냈다.","전자제품의 고기능화 , IT 인프라   확충 , 전기자동차의 대중화 등의 영향으로 반도체 수요가 폭발적으로 증가하엿다 . 이에 따라 한때 침체기틀 겪엇면 반도체   시장의 반둥이   시작되엇고, 반도체 식각장비 시장도 낙수효과틀 반고 있다. 또한   반도체의 고집적화   추세에  미세 공긍정이 가능한   동사의   플라즈마 건식 식각장비에 대한   수요   증가   및   추가 공정개발에 따라 동사의 매출이 2019년 593.3억 원에서 2020년 930.3억 원 , 2021년 1,780.5억 원으로 증가하는 등  매출   외형   성장올 이루어벗다.",0.9084745762711864,1773889350.8516977
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,10,text_block,■ 지속적 연구개발과 반도체 식각장비 국산화를 바탕으로 한 성장 기대,지속적 연구개발과 반도체 식각장비 국산화틀 바탕으로 한 성장 기대,0.9459459459459459,1773889350.9101875
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,11,text_block,동사는 자체 연구개발조직을 통해서 지속적으로 연구개발을 수행 중이다.,동사는 자체 연구개발조직올 통해서 지속적으로 연구개발올 수행 중이다,0.9333333333333333,1773889350.9799697
CB00121_00002_04_기업보고서_기술분석보고서_기술분석_기계·장비_에이피티씨(089970)_반도체 시장의 훈풍을 타고 외형 성장 중인 반도체 건식 식각장비 제조 기업_NICE디앤비.json,12,text_block,"최근 동사는 연구개발을 통해 반도체 실리콘 식각장비인 'Leo WH' 와 금속막 식각장비인 'Nardo-M' 을 제품화하였으며, 차세대 실리콘 식각장비인 'Leo WS' 와 300mm 산화막 식각장비인 'TIGRIS' 가 개발 중 단계로, 신규 장비 개발을 통해서 경쟁력 확보 노력을 지속하고 있다.","최근 동사는 연구개발올 통해 반도체 실리큰 식각장비인 'Leo WH' 와 금속막 식각장비인 'Nardo-M' 올 제품화하여으며, 차세대 실리큰 식각장비인 'Leo WS' 와 3OOmm 산화막 식각장비인 TIGRIS' 가  개발 중 단계로, 신규 장비 개발을 통해서 경쟁력   확보 노력올 지속하고 있다",0.9373134328358209,1773889351.256008
